b_id,is_chain,date_diff,month_rev,tips_count
npYSm6wvU2WHzQgWgiwARw,1,3436.57876157435,1.2174,4600
npssmgSepCDpcUWpnOGeWA,0,517.074062500149,1.5,0
nqfsZwQU80Tp1WXeixsu0A,0,4889.27939814795,1.3611,22680
nr0OefH36jhgzWN5tnYwlw,0,1530.12519675959,4.0213,2256
ns8ftm5tQsjmVgolXj2Dmg,0,3625.45952546317,1.4063,16896
nsFRv1wiTB-RoGZ_5LhgEQ,1,739.725787037052,1.2222,0
nskaHaD3S4cJFmlHPHLT8A,0,448.572789351922,4.1333,720
nuI4NiDU5ipzzlTVJ63-rQ,0,334.536493055522,1.2222,0
nuNAm1dE_6WNtRlv-uBtmQ,1,3428.96168981446,1.2308,0
numS2ZaH3wdtOuyvyYAKZw,1,794.91652777791,3.4375,0
nwUlK2WfGTObRFa_T5I7dg,0,1028.59692129632,1.3571,0
nxETJJrJdGttAvfpsSyojg,0,4542.56295138877,2.6667,0
nxdnFWan3QJ0bdgiodoMwQ,0,797.085358796176,1.1429,0
nxll8nMclGurgoVEpQl44A,1,3466.24047453701,1.973,33670
nxxPOOwKfUBPkdy07mTNnA,1,3060.80993055552,1.0435,276
nxzJOxsJ4rGTYjnKMvteig,0,3533.94425925892,1.12,0
nyRQbisZ75DgbERZX3Hr_w,1,2909.10704861116,1.0,168
nybC12BRtVTXDqm_GeLZJg,0,1986.83350694459,1.2353,204
nyviwz12uyqA6lPtMilXbQ,1,3404.82067129621,1.4118,3264
nz-Y0iAJQKeTq8MTrApatQ,0,4557.70465277787,3.9924,218246
nzAEGOFDbTHwJSuZijS4AA,0,694.755752314813,4.8095,0
nzjGszBsD-0cXvobpmwv4A,0,4182.1243055556,1.0952,0
nzqIQ2mnLziHDmUTRDZ1fg,1,3777.5827893517,1.0357,0
o-6MVCCqV8_JFesZ2Vxz9w,0,5392.72127314797,2.8392,40040
o-XCwWH5R4DjBwC8DzoiDw,0,237.136643518694,2.1667,0
o-YrCqqkQNDWTCsNImzl5A,1,3798.26660879655,1.125,0
o-aN3-SXyTJEFEYUaBsWiw,0,1112.10699074063,1.5714,0
o-gly9W1HrByVbm6QDdJEQ,1,3821.85697916662,1.1053,171
o-oY7NSUN2zYW7qRHLjuSQ,1,3164.33025462972,1.1053,228
o1ICqMyGcQSyzamp7R0MBg,1,3244.05831018556,1.0625,0
o3hVnvoBDTm21eUu7xgdsg,0,1970.50319444435,1.3636,693
o48BkAjscsv4NmTu2pXu0A,0,2013.62166666659,3.7049,3904
o4Pk2Ixd-tu3OvmzyWubiA,0,4020.07991898153,1.0,0
o4d7_y6peDs4mbSsfZ8cMA,1,1796.70618055575,1.2308,0
o599Cua2faCPscaBGwCcGA,1,731.479733796325,2.0,120
o5bhEHs4zwKSF8pDeVTXTQ,1,576.343344907742,5.15,1000
o6_jGMyRz4JTzuxRdGbQaw,1,1454.11821759259,1.1667,0
o6byStkVCv2e2DYBbIkJOQ,0,1002.20414351858,2.3667,3840
o9RpZ5CkykP1-4nyDyVIyA,1,2454.00200231466,1.0,192
oBubxVXS_opdVvWNweeBTA,0,3151.12103009271,2.5,6076
oBuchCGQDpHZk-Yj2mYAkA,0,4057.9394328706,1.7,13500
oCWPnU9PEz91WWZTQ6jvrw,0,4232.91991898138,1.4074,3024
oC_D2U6EJUO3ktgEDQJxsg,0,471.028472221922,3.8667,360
oCem8e86U1yN8meTuCvGhg,1,4452.67209490761,1.0,336
oDDVVTqbN8gUlFLNiWS2Jg,1,182.340057870373,3.8571,0
oDGmRYtgHzK_fugbbH2ckQ,0,1063.97453703731,2.2143,252
oDWZlRcwayyaPYZGqFWUbQ,0,1093.89403935196,1.1429,0
oEQwoHqhaLzUB15bltw2Cw,1,477.473703703377,1.2,30
oFKO7pvSMmSXlc0ytdxmYQ,0,1253.09468750004,1.9545,0
oGSAgz8qWEb-C_P9dgxVNQ,0,4616.98652777774,1.9917,94864
oGoJ5e53HLdaC7HIuac79Q,0,4977.81922453735,2.6136,35640
oH4CvUe75xlx6_YZSMckng,1,3435.15498842578,1.0,0
oHLGAKQhUDYPO1hrNLWV-g,1,434.88556712959,3.0,0
oHht-nDOJggesgQbpydcDQ,0,2195.22787037026,3.6957,0
oHxii55IC8olE5JxHPEZ2A,1,885.462175925728,1.0,0
oIXyK0OmD930Sem39zw8Bw,0,2136.19967592601,2.35,0
oId3Jx8aqpUBmBukf4HjRg,1,1131.87947916705,1.3333,0
oIkCAON1OLMApjBQqmergA,1,653.869085648097,1.4,720
oJAWnjkn9Rs5sYFa0xtAwg,0,1211.20640046336,1.6207,116
oJfd229Bqkkz2MeQysDWaA,0,3003.13365740748,1.1053,114
oKZIobCCw1m5hcbRiSKRbg,0,2670.87040509284,2.7671,0
oKaGqaVZa0jmpfJB5NRfCA,1,1310.55915509257,1.3077,78
oLGXjl9m_04UNkQt7sTtnQ,0,555.007442129776,2.25,384
oLLpxFLMvAzdwoUcNV8qAg,1,4868.49572916655,1.703,24240
oM66XhN1_h3GlRpD7HALsw,1,3336.129351852,1.16,0
oMBmSXGtIt1TiF6J2dDK4A,1,2249.13362268545,1.0,0
oMzNUz6UsKFB2YFnl38Yfg,1,1353.80327546317,1.871,186
oPoBBnSQlil1SWkX802asA,0,962.233993055765,12.1935,0
oQuToZo-VJQ-8Dz6Z92rOA,1,218.450173611287,1.0,0
oQuqACeJNVujUdfZBzq51w,0,565.982048611157,3.3333,180
oQzrqTqNwCJljR65G0CToA,1,3413.03512731474,1.0,0
oRM21Krd0gg6IBMoFMVD9w,1,3044.90623842599,1.0,3432
oRcudRswUuMXhoW42S7bcg,0,905.684236111119,1.5,0
oS9IjpMGGQ8Hh5FCUO_pdw,1,695.913263888564,1.5,0
oUFaTdx9rhb8zgUSM5iAzA,0,5049.06932870392,1.9286,0
oULRtaB8duaRKYEbMpAZgA,0,3512.69128472218,1.4043,4512
oVKV528SzHatF5zNQzff3Q,1,1266.23706018552,1.0,0
oVgaEIg36VF1DJduHmzhoQ,1,3234.95668981457,1.0,0
oVprH1p6m48K7x4duz39UQ,0,2267.35326388897,2.413,920
oVx19YS7Meokyf63svgIEQ,1,4656.84655092563,1.0,0
oY0_Inimerk0I1n5qWDoTw,0,1219.5317708333,1.4545,792
oYBmbvcbdYJzWOTZuwVISA,1,2999.84099537041,1.1765,0
oYa4eJWOu0tvk126V3NQHg,0,778.14831018541,2.0714,168
oYnBlE_QDjAgj-RlWadbHg,1,2346.90745370369,1.0,66
oZ3QcWwk1peUlMe-DDZCzQ,0,5030.98575231479,1.5435,23552
oZB_vOnDSTUUo5fh4zAIGA,1,1555.82453703741,1.45,1680
o_L9Ss4boqq6ZEF9xeSH6Q,0,3195.27487268532,35.1038,30528
o_XlsUheiSxlm1OAXVFXKw,0,1413.18311342597,1.4545,6160
oa9nLpBOA5mV6kBlICbENw,1,4065.56681712996,1.2407,1620
oaaeZ4BvMR9pHXYb5USEEQ,0,3162.93030092586,1.9863,33215
ob1uy_3SV07Lh2t1sIO9og,0,828.244120370131,1.5882,0
obsfZPVnibzj0S3nig49FQ,0,2953.51644675899,5.7065,22080
ocK9qw7FkUzNMgnoXcZ8yQ,0,4364.7562615741,1.1579,0
ocXNo8AvMES8DEkYfrYruQ,0,5744.74313657405,2.8803,204480
odOglZVC7dOj9NbXRdNp1g,0,2019.64237268502,1.1538,156
oeIHba67D2r752MFKS5QVQ,1,3655.81164351851,1.1176,612
oemgmWtqcjBRD5TUyv052Q,0,569.163287037052,1.9333,0
oepuIRFfhaK6v2j7ilEFXQ,0,4168.43731481489,1.0769,0
ofFtsY0mrcMSUDHc1KwODg,0,1319.98053240729,1.3333,0
ofHhTWCYnMoA01lcQx7sDQ,0,402.053113426082,1.4,80
ogTYVe5pcz6Y6KOoZwlrQw,0,2438.63403935218,1.5714,0
ogqEyWxYJviPpPUEb4DRQw,1,4684.70872685174,1.2813,5760
oh2yNNTxZiW9nlXZMcsoiQ,1,1784.50210648123,1.0,80
ohkyum0iYT1_TvYUC_P0sw,1,1250.84723379649,4.7838,5994
oiaQl8k9aouRa-UfoHhA-g,0,404.971203703433,2.2,60
oj0TAPLvdoIRMILTxnFsFQ,0,3645.8109837966,1.8861,2370
olSkFbwAsIwMKv5nYs67Ww,1,2797.4372916664,1.3182,594
olhU_Ts6lB9mikcZgzDn1Q,1,3799.32093749987,1.2,7560
on56gslPtEyeWcSCGHeYZQ,0,813.87274305569,2.0556,0
onArYxdb1ae7tlJh9MRrtQ,1,2071.27497685188,3.194,9648
onCUP_Esui9EVvkgWZ4niA,1,3356.80243055569,1.1212,0
opCMs-dpJYNyY4AdIMKblQ,0,312.621261574328,1.5,0
opnKdxuzV_BENbfToxVF3Q,1,3443.64001157414,1.4286,378
opqcCMh-cF_F0xa6KEyEtA,0,289.167349536903,2.8,0
oqK31O-3DN485G2gwmAKdg,1,1211.17299768515,1.4,640
or9xCjCzYNOTry8DvsoWmQ,1,5593.95423611114,2.7962,19782
osIJajg3nlSR-xhMDyXwZw,1,4666.72733796295,1.4098,2745
oszBPnZ48VahWigQQJbydA,0,541.999421296641,2.2727,0
oth4c9c1bA71pxf_fD556g,0,5199.62763888855,2.7532,51744
ou-fiNCY_iAO_oYTH5PWGA,1,2533.55510416673,5.141,5616
ouid7BM2LlujXJK-FJ62zQ,0,625.237893518526,3.8889,0
ovxCrk18x7SovlTZxYjweQ,0,2828.24524305528,1.125,144
owLm4S3JCii05nr96MAnHA,0,905.222870370373,1.0,0
oyVY-5u3vEFVPyF2g2Gbcw,1,3693.09552083351,1.2857,1344
p-X3XrnkXsCiyn3wcqcf7w,1,2134.94074074086,1.2727,2200
p-xFq-3uKFla0mkjB1k_BQ,1,3934.78410879616,1.1111,0
p0Sr-YXB4R1XKCSDUU1XZA,1,1004.86187499994,2.1429,168
p18rvKx5-Nw2TOPPEJ25sQ,1,5010.80246527772,1.2857,2240
p1NqKiLW57HFYaxKs4DYLA,0,3716.19363425951,1.2927,1025
p1jPiFp_iIaRLeT0c-pIbA,0,424.741597222164,1.2,0
p2B9O7XEUMSYI7q47Cchag,1,4619.77020833315,1.1591,1584
p2BgSrLx-_g0N4cpZ0yB-w,0,1356.96278935205,2.2857,5880
p2bQlKdf5X2Q3XHr4uzgzg,0,4042.88149305573,1.1304,0
p2nPvK55qTmNAElJt7tr2w,0,3291.23682870343,2.1529,7650
p3EaYXYnlBndZgh23liqBw,0,4612.8597222222,1.5676,18648
p3Ok8lZkBwB7uuVwfGt0tw,1,3887.1442592591,1.0909,198
p4iA_Qmtet-jUC6otm8L0g,0,1158.33644675929,2.0,864
p4sp8NYrFW7MmBajumBrtg,1,3978.50087962952,1.1892,444
p6_SIYgBdhdLAg67Y8y88w,0,1667.17311342573,1.0833,72
p7_UTD54hVROz9qNC4NzXA,0,1132.46869212948,1.25,0
p7qu9TYB0rfFjEVC235YoA,0,515.19694444444,3.0909,0
p8rb6IQ637goSkbyMbcOAg,1,841.578564814758,1.9583,72
pADJZDxyopEARrtNuarg9Q,1,681.825069444254,1.0,0
pARlJ-x9eWJNyenCzYlpBg,0,1045.67192129605,1.0,0
pBfMg8ZQDvfchqoK8jYPwQ,0,2572.66468749987,1.3542,1728
pC_LcJ2LAaCvH3IN1POS2A,1,3990.00628472213,1.16,675
pDfz1q1ELTTdRudwnxOLUw,1,3841.91525462968,1.45,7200
pEuwBJ9zshK4yzqxfidQdg,1,3875.28569444409,1.0909,66
pHAakqk8I18VowKwzAz3Aw,0,821.701064814813,2.8947,228
pIIob0PYRKQNNJBO5X8fCg,0,3809.9437615741,3.6638,34800
pIZRnu11uWLnkhQm0HPt-g,1,3986.30177083332,1.2333,0
pInuDaF9-MqMoWL3HLZ4MQ,0,2485.56555555575,1.4211,0
pJRPyoxBbxyWOqPkkxn8og,1,2472.74290509289,1.0,0
pMFi67qq78Y9gBINF4rEhA,1,3035.32586805569,1.0714,0
pNQmbQ_VWHc1T6sPYMsK_A,1,3509.66197916679,1.6316,456
pNVBKmbCsEJzFk1ic67eUw,0,698.751782407518,1.0,200
pNckZqhKAImvjQudlqkcgQ,0,1866.18337962963,1.1429,0
pOdz3hGFDwlB28mi3ejIjQ,1,2098.41504629655,1.1852,0
pOsAzbb2iO1nh1At5x4YMQ,0,607.895474537276,3.4,0
pPK-g8hvYUJlxUcqx7ciIA,0,2784.66047453694,1.0,1092
pPv0aTxwwuPLtH-xRseK7A,1,3315.46475694468,1.2188,0
pQRXmAPgY9CWHweBO8HZbQ,0,4049.4446180556,1.4658,0
pSGKajJ-8RSLqadqv1epRQ,1,1129.94918981474,4.1515,3300
pSm2X8Mfk_JEWw9PajWiPQ,1,3359.97462962987,1.1071,448
pSxNMNEQ0SbV4SdaKjbRng,0,3649.72879629629,1.0,0
pT4dKCd2olOJsWPcRFaBiw,0,4863.23887731461,1.7857,47040
pTEVrTcdxFFP6eY0smDUEw,0,257.554548611399,1.75,0
pT_zDCzfPm9Pf52GCbfEdA,1,2245.26108796289,1.0,0
pTjGe-YgD2HMd2tLSa6hsA,1,3331.98937500035,1.0,0
pTvQWwiEx9HklGlEUki3mA,1,1090.28665509261,2.9583,1152
pU4qPhyff-Loy4Tzyef8Rw,0,3534.04215277778,1.1739,0
pU6smw3CDHW9FehK_KPnqg,1,3446.46206018515,1.0667,0
pUEM5kJzJX9jDzdp256vrg,0,1168.47500000009,1.3462,0
pUZyhqrf9gozcTgq7CusAA,0,989.052685185336,1.0,0
pUhC07EEeiH6fnrbWsF8nw,0,1162.83858796302,1.7059,2550
pVDiqgqWX7of2pLCedI9xQ,1,2311.17931712931,5.5479,14016
pVOmXPd8jINqvYLIFt1mBQ,0,687.663344907109,1.2,0
pVZBp6i4Z_4qDCquAUia3A,0,1233.83859953703,1.0,0
pWTcYpuSSifEityl1t4iBg,0,1405.99351851828,1.3636,2200
pW_4rwhwTrA_N-A_TFl34Q,0,1744.87302083336,3.1458,0
pX-NGzOkn4Mn78H3KHJU3w,0,1202.89091435168,2.4138,0
pYitOKDbDbr_A3qRNBbnng,0,1640.67541666655,1.2,40
pZ18urYcogimLxP_6ABHDg,0,540.409687499981,1.7,160
pZ7T1PvVF5RcxVk968PfGQ,1,2824.60387731483,1.0,0
p_2pHjS9NkLKmNKHBYDXgg,0,2946.52031250019,1.0,0
p_K84xuq4LQRqCEL2x1i5Q,1,2797.84513888881,1.0,0
paA52yZDQUKosNfabJuO3A,0,777.166041666642,1.2,0
pabmjv4gNLFdBPpxuXUSAw,0,2833.71949074045,1.1667,432
pc1mdLN2C2jf9WLEUwfb2w,0,849.874409722164,1.0,0
pcRwn8PLIV5uZ2_czN0S1w,0,4014.78417824069,1.0417,2304
pd9JFlfjNNR51q3b9rmAug,0,5416.12737268535,2.4656,80696
pdP1xUjJXQrV8N855TU05A,1,1927.82546296297,1.0526,0
pewcbd-NCgj1LXJNifFA4g,0,2262.41324074054,1.6571,1680
peyUVuY3q3OaeVNO78PWeA,1,2812.13763888879,1.0,0
pfPRIJTqLGfpTBSmnBAaeA,1,4861.74103009282,4.6395,35280
pgUJD1kAYrNO5wNvxd7nPw,0,3369.84690972231,1.359,0
pgijw7qF82s-YCgtHbpJLg,0,3481.19234953681,1.1429,0
ph4bNNOWoqXdEkSHO4YhFA,1,3642.03988425899,1.1538,0
phArjPQouOJ-LkcHZFRX9A,0,1190.07658564812,1.2381,525
phlMO0GRCEeUnCI4xHBZOw,1,1951.21150462981,1.6667,1512
phz-44MVDMcVLBoOfY1pEw,0,869.957824073732,2.64,0
piWZTEtSJjBmGJ9KknxiKw,1,2209.82556713,1.0,0
pjUWlbVP9TWGb9mTWn5l6Q,1,3730.49407407409,1.2195,1312
pjg-PROJ6IBfPD_ZaUSTBQ,0,2524.29858796299,1.1667,0
pjsfNk4rANiU1VsQLtqxfg,0,3871.80577546265,2.2784,11058
pki7FeRJ7DJEUNBHsfXspw,1,3476.78839120409,1.2727,396
pkxTQmWbDEjx3keXXVuTkw,1,4000.26509259269,1.0,0
plEh_VdvGNzu2i-cwGDUHw,0,1322.37891203724,3.5,0
pmbuENd6Qzp5PCCQkgu_Kw,0,985.61342592584,3.5385,2912
pmczpRxzwH657ESkwIGWNA,1,4960.01827546302,1.2667,270
pme8Sq7O_cNnZv4kP9EzWw,1,742.438020833302,1.0,0
pn9fg-0T1upuNZY-gx_BaA,1,3597.93925925903,1.0833,0
popQ0faXQINpa7JCxe6xSw,0,1810.24438657425,1.5926,0
ppB-gXZJRW9TpfzGppedmA,1,3539.39684027759,1.1837,588
ppeRQMZR_ITt250hPNVguQ,1,1448.10571759287,1.2,280
pqPKWE1-auiwL7w2CEAtew,0,1517.06480324036,1.125,32
prD-JYDNBLnMzxATF7G7Mw,1,3436.2574305553,1.0714,1120
prLReIBhG1a4uIIukKe14g,0,3254.22600694466,1.275,0
prSa0_xAChe9kN6AOoNfGA,0,1311.81291666673,1.9583,6912
prpnOeLaL2jkDpVvbidJrg,0,208.517824073788,2.2857,84
ps38y6QWfaEs6lF3Ho6ftQ,0,254.830069444142,6.5556,0
psiDEOaU5uS6REGJMVkUWw,0,959.367083333433,2.4091,0
ptnETHdOJBcwgmUI_ZYM3g,0,792.598159722053,1.4375,0
ptoTGtqIH1z8eZyAHfiYQw,0,1806.79767361097,4.6,0
pu3-sKmkPHUkLVN7ClmoWw,0,1523.98186342604,1.25,288
pudJZWT_9IWegQZ5FAUNJg,1,2726.03282407438,1.1667,0
puqytLxB6ccPjcGhoCVXHA,1,2140.46259259293,1.0,168
pvVnnps70Tjk194KTnIsYA,0,419.801944444422,2.5,0
pwUBGEYVmyOw63VRItd8IA,1,5612.6004861109,2.1064,7614
pwqWzU5WFXqVmXdZsjDnTA,1,2819.95550925937,1.0,0
pxAndFLFQRJVo_1kJc9QCw,1,2788.1873263889,1.1111,0
pxOUCGmEm9HGEXkoUgtEFQ,0,1420.4558912036,1.1429,0
pxfEDR5-7iBo-iCy1B9tkA,0,966.064270833507,1.8421,0
pxlyXaLqzxj1mL5IRvAoYA,0,2865.68728009285,1.1,600
pyEzWcGGIWhlCr6dilLuRw,0,4820.06149305543,1.4386,4788
pyVLBVyZLjp-2f-lTE6pLQ,0,1489.14275462972,1.0,0
q-9HgzoohzHAEu0VH37WiA,1,4870.93701388873,1.5208,2880
q-9xvPAckQ95k2bFDzsupQ,1,3950.02267361106,1.2857,84
q06VvHdrqwHlZMgSR_l8ow,0,1520.9255439816,1.0909,0
q08IFd7LLVS9lhMdvMs_-g,1,2956.17791666649,1.0,0
q0t2Kq1mfL1n9C6KvZWZ3Q,0,62.3046759259887,4.6667,0
q1ZCKYLNZH0nH3-8aFq4Dw,1,3795.58937499998,1.1212,4620
q2cJxfN6c5sxs5y9c8bXYg,0,1591.24550925894,2.7647,2856
q43BDjF_mKeAv-H-EBAruQ,1,4389.091122685,1.1364,792
q4BxerFLw_MdNqLr2pMJvg,1,2576.4837152781,1.1667,0
q57lv8q2rgzsc9mgWy8x6g,0,4435.57240740769,1.3692,5200
q5nsGJ9gQNq6Hr11Ogvs0Q,1,1425.58519675909,1.2632,0
q5vqWsT1EeRJjJrAAgI-lw,0,2450.49916666653,1.3077,0
q6EueeJSWDZueCjtXOVq0w,0,4189.19232638879,1.7579,7980
q6WcH1L4kEHyBFiETYwgvQ,0,1269.62765046302,1.4706,0
q6_5eQC4zkmCoDv4_x2rjg,1,1921.5029398147,1.2821,468
q6bV7ouDFjK3PTymJgm2eA,1,4800.48378472263,1.2941,306
q79MqKqVsKUBZNpp52DivA,1,2734.79079861101,1.25,0
q7Doxgkv5vOEZMarDPx0gw,1,2864.12612268515,1.1111,810
q7aIdYG-uyy5_7eCuLkPjw,1,2764.06138888886,1.3725,0
q7w0AZ-H1PI5zu5qTgobrQ,1,1814.12865740759,1.0833,144
q8FZzPIsrSmmAvLJ-JLCfA,1,2567.72732638894,1.0,0
q8PqQYLEFXS8ReutWK6y6g,0,972.956388888881,1.7083,0
q8cxhvpTVMR9jDz02bLO0Q,1,889.81701388862,1.5455,0
q8hANNGjtlhuIz3Prk0mcg,0,1205.06583333341,1.0,0
qA6GNRK29Rw3iDCG0ggWhA,0,3836.2354513891,1.5753,7154
qAP3-XrGybtpBSod05smGw,0,468.180092592724,1.1667,108
qApPhHiL3n_DbjEj4bkPUg,1,4455.19111111108,1.6145,0
qBZPjvQ5nkvZofauspi42w,0,4062.36900462955,3.4274,90272
qCRtXJNrvaFcvTQ-7zrHug,0,275.763252314646,1.0,0
qDAVnEPwa7zVuHptLBl8XA,0,1223.1257291669,1.0,0
qDC10STijxl6kaNNxvVwOA,0,2714.84770833328,1.0,0
qDIliQrq0ePYmeEm6YxqiA,0,124.220462962985,1.6667,0
qDaRW3pmNhZeZigr1XNZ3g,1,609.182662037201,1.7647,204
qDwfdcWL588U8mcdQnniNA,0,1926.32902777754,1.878,1312
qFBZbAwolnmlkV4SEwn-nA,0,175.687418981455,8.6667,0
qFQVkyHXN2LX4AzFoHm-rA,1,2486.6409374997,1.0,84
qFWhOxW5UpJtH-PAA9FT8A,1,3988.87914351886,1.3167,2520
qFp0kitKi-fYHcvtTAr4TQ,0,1726.1073032408,4.8947,0
qGomiuCUst-6eJnJp7fI2g,0,4152.15052083367,1.0,78
qGzqwInibcCKJtB2xqEqpw,1,3188.1039814814,1.1667,0
qHUy0Xr9MsytU3FAnh8Rwg,0,2032.03045138903,2.0333,16800
qIXCJBfDIXvMC37-oUxVOA,0,2060.61400462966,1.5263,0
qIXipZog6JKibDWz7hEJMg,0,1186.77714120364,1.7727,0
qKJKVTWKYCv70soJ5Z6ZCg,0,5323.9769097222,1.8083,23400
qMeoMad_sV78Bslz5NQFaA,1,651.884456018452,1.2,0
qMuUd2uRUukV2_rOYv5DIA,0,527.235057870392,2.0833,0
qMwh0pdIZiDhkJ7DQl3EwA,1,3912.01555555547,1.4103,6552
qNq9pq6ktntcFXZs9UljwQ,1,1724.05984953698,1.2,0
qOZfxSqNHpe7N7_3YLIXDQ,1,3132.13476851862,1.1333,0
qOwkZVsXBkQU4wOkeWVXiw,0,820.156469907612,1.2857,0
qP1Y4ltD9nQ6pffEzWojvA,0,5635.93428240763,1.7143,13377
qPej77sQc9p9uqIMNYhXaA,1,228.42722222209,1.4,0
qPl5tDQc6IJxkteYLxVtRA,1,1055.99621527782,1.0,0
qQFxHy9OFgE5LAbyofb_Iw,0,899.896620370448,4.5,0
qQwiwMBL7FhOJDPPsNpLrw,0,3865.8152314811,1.2195,7380
qR-kjkED4bnRSSMeg5k1gg,0,3323.44636574062,13.422,47088
qR5ip_g1EgN7iG43dlokxA,1,4600.91234953701,1.3051,17346
qRrSmy95-cIxb8k8LOaynA,0,3097.70195601881,1.6471,12495
qSafdzFN2-HaP8cfP5WsXg,1,3212.6838657409,1.303,1320
qSuUAJxUM8_ULxjSWxOFSQ,1,3624.92087962991,1.0556,216
qTVwS_rB10vZyfy1BJiAKQ,1,1438.1278009261,1.2222,0
qUD8Oopa9pUTPVudH1IABQ,0,918.092754629441,20.6774,930
qUY04I5gDm5uyInd1mCizg,1,3700.81975694466,3.7607,14040
qU_V-gab9kEZ1Z5BypFsig,0,467.825162037276,1.125,0
qVfU-S414IVc7-tvmmdBEQ,0,493.442708333489,1.75,0
qVjWW-AOmjLyycwgjvZqHg,0,2442.61541666696,1.0,0
qVmCmrCvTXKiCgilcN36Lw,0,2082.3661111109,1.1538,312
qWqe8B-zmHcQIIa2aGnDVA,1,3688.34346064832,1.0769,0
qYNHqXeZR1MsafXprlioHg,1,4272.57690972229,1.0526,0
qZ8Tbz25zE6cs5brM8inow,1,4739.05636574095,1.0952,252
qZM0JJpFNOCajK0_-ompmw,0,1197.80059027765,5.8378,11655
qZhCcpqzVMTMGTtTYGYPlw,1,2518.36332175927,1.0,0
q_78YWO47DY__Z6wfDoICA,0,148.108159722295,1.3333,0
q_ODi9zY8aoOzDmPEZPtYw,0,1572.2499652775,2.5385,520
q_dbnXAiq8DDA8Ur7SG7zQ,1,1133.11413194425,1.1333,0
qa0RRZlLznk3q7vJGBC3yg,0,365.092696759384,2.3636,0
qa4SegtG2bWMBhJgWyU7Tw,0,4924.68289351882,7.0072,55600
qb08tT2M6YYPUkibaRrc-g,1,1892.50413194438,1.1429,0
qbGjvN60UqSu4MCFWoXp7Q,1,2010.81151620392,1.2059,1904
qbnsrSQ4E0U_lHsXL5L8SA,1,3337.03628472239,2.5165,2275
qbqb6kKNVrBtW0Fdo3TcrQ,1,1526.59224537062,1.0,0
qd3S9cexI0D-Mztvqd8Oaw,1,3819.86819444457,1.1,0
qdDi21Yli_V-LyMiHcM4FQ,1,2432.95728009241,1.0,0
qebqiaZke-5voRa5LrGy9g,1,2445.74206018494,10.6316,12160
qf3BreSyPoQYrPPUURXTjw,1,1548.77407407435,1.0,0
qfM6Z2kPIRG0k0EAy4XmSw,0,2611.90545138903,1.2857,2800
qhWpjbfICok5YGikar4epw,0,1179.25233796332,1.1667,0
qicYmvEHkjekACDhQ7HEHQ,0,2027.72976851836,1.0,0
qjO3mxdBe19vGSCjZyo3RQ,1,2972.70278935181,1.2143,0
qjlGTfuSFr2uoQy4Dh4D_A,0,4429.66995370388,1.2391,0
qkpTiGcJbkNKgmCj4rmkkQ,0,5579.88965277793,14.0405,199296
qlDF6b5ZvgF-TZTQVDjQuA,1,2902.16504629608,1.24,0
qmLONuwiEJX3DGBkyjxA7Q,0,3624.55055555562,1.2727,0
qmnoINmiOTp_uvgH0ypoUQ,1,1383.06608796306,1.1111,144
qn76S7Glb0lhofzWO6tugA,1,4776.91452546325,1.0556,0
qnL_Tnk4YG74TsRjwVcS3Q,0,1014.68008101825,3.9063,3360
qnqkcYfP7JzOwJbmZXXTqg,0,3570.02939814795,1.0,0
qnrX1gp-QYhmMvggbtar7g,1,546.286516203545,2.75,0
qoNRSXTnZuWVSoOKNSxn0g,0,930.611018518452,2.8333,0
qodaOBGbbqIN2_muU5OCyg,1,4118.96295138868,1.79,63000
qpLbuN4LRJGi3fu13vb2qw,0,1391.27237268537,2.75,1728
qq7H_002N8oiHrw8lNTC6g,0,3829.96091435198,2.1509,80136
qrPrf0vHlhEFAU0WR9t7Gg,1,2755.97042824049,1.0,54
qraJFSbuPbe7LSMzILuVcA,0,898.353217592463,1.2727,132
qriU15gE67FpmEALncNZ2w,1,3529.58237268543,1.3125,0
qs41N504wW8qAjmnN9eZcg,0,1814.92033564812,1.0,36
qseVWJ2q9fONLCxdsuyaWQ,1,3611.77091435203,1.303,0
qstjIV9Uq3lkQCi7OqY2Dg,1,2917.72848379659,1.0,0
qtPuyPfA25XXAgYzJUsV4g,0,2757.16989583336,1.4444,1512
qtthbVDqdkKibfjEiX3Ovg,1,2009.17966435198,1.0,0
qtyFDJjY_BM-axDWf35ruQ,0,386.984432870522,5.2143,0
qu01Nj6wjR5oF80Bfs7w4w,0,1358.68410879653,1.2143,0
quba423Majp79sol6pl7_Q,0,1388.74069444416,2.0571,2800
qvH-q16SgnFgPvyAvv80xA,0,4272.4468981484,1.0,0
qvmRo-YmPPwecKuesQlEkQ,1,5160.90177083341,1.4118,4352
qxBwg_9GOkikrebR0eDJ7Q,1,3467.15583333327,3.3178,115346
r-MdoGkMYp3Kt71E9MUiIA,0,5511.78103009239,4.7595,307152
r-hWf-bd9im5rj_l2MeofQ,1,1699.11907407409,1.0588,0
r0J5CMshYZN5-smJQtGUXA,1,4818.88728009257,1.0,0
r0JAzYgT8yUQa97reEnrXA,1,1943.16840277752,1.0,0
r0wWZ_q5pG2Xr3XRc6M-4Q,1,3206.23793981504,1.1,90
r1NMCGDR4mXOqPtBOOj3iA,0,958.283587962855,5.1724,4060
r1mx6M3JLY3zusCeGkpmTw,1,2373.2632060186,1.6,0
r1pyrbQNFGBH-lolcmPRVw,0,481.924062499776,1.3333,0
